response,seq_type,id,model,rank,target_length,sub-seq-n,human_response,data-category,dataset,response_category,SNAFU_switch,human_response_category,SNAFU_human_switch,response_unmodified,embedding_switch_prediction,switch_embedding
zebra,rank-1,682,gemini-2.5-flash-lite,19,34,1,penguin,animals-gen,hills,['African'],False,"['Arctic', 'Bird', 'Water']",True,zebra,False,median
monkey,rank-1,682,gemini-2.5-flash-lite,20,34,1,polarbear,animals-gen,hills,"['African', 'Primates']",False,['Arctic'],False,monkey,True,median
penguin,rank-1,682,gemini-2.5-flash-lite,21,34,1,insect,animals-gen,hills,"['Arctic', 'Bird', 'Water']",True,['Insects'],True,penguin,True,median
seal,rank-1,682,gemini-2.5-flash-lite,22,34,1,squirrel,animals-gen,hills,"['Arctic', 'Water']",False,"['NorthAmerican', 'Rodents']",True,seal,True,median
whale,rank-1,682,gemini-2.5-flash-lite,23,34,1,chipmunk,animals-gen,hills,"['Fish', 'Water']",False,"['NorthAmerican', 'Rodents']",False,whale,True,median
shark,rank-1,682,gemini-2.5-flash-lite,24,34,1,groundhog,animals-gen,hills,"['Fish', 'Water']",False,"['Rodents', 'Weasels']",False,shark,False,median
pig,rank-1,490,gemini-2.5-flash-lite,1,35,1,pig,animals-gen,hills,['Farm'],True,['Farm'],True,pig,False,median
cow,rank-1,490,gemini-2.5-flash-lite,2,35,1,dog,animals-gen,hills,"['Bovine', 'Farm']",False,"['Canine', 'Pets']",True,cow,False,median
chicken,rank-1,490,gemini-2.5-flash-lite,3,35,1,cat,animals-gen,hills,"['Bird', 'Farm']",False,['Pets'],False,chicken,True,median
sheep,rank-1,490,gemini-2.5-flash-lite,4,35,1,bird,animals-gen,hills,['Farm'],False,['Bird'],True,sheep,True,median
goat,rank-1,490,gemini-2.5-flash-lite,5,35,1,turtle,animals-gen,hills,['Farm'],False,"['ReptileAmphibian', 'Water']",True,goat,False,median
horse,rank-1,490,gemini-2.5-flash-lite,6,35,1,hamster,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,"['Pets', 'Rodents']",True,horse,True,median
dog,rank-1,490,gemini-2.5-flash-lite,7,35,1,crab,animals-gen,hills,"['Canine', 'Pets']",True,['Water'],True,dog,True,median
cat,rank-1,490,gemini-2.5-flash-lite,8,35,1,alligator,animals-gen,hills,['Pets'],False,"['ReptileAmphibian', 'Water']",False,cat,False,median
rabbit,rank-1,490,gemini-2.5-flash-lite,9,35,1,shark,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['Fish', 'Water']",False,rabbit,True,median
hamster,rank-1,490,gemini-2.5-flash-lite,10,35,1,tiger,animals-gen,hills,"['Pets', 'Rodents']",False,"['African', 'Feline']",True,hamster,False,median
guinea_pig,rank-1,490,gemini-2.5-flash-lite,11,35,1,bear,animals-gen,hills,"['Pets', 'Rodents']",False,['NorthAmerican'],True,guinea pig,False,median
mouse,rank-1,490,gemini-2.5-flash-lite,12,35,1,lizard,animals-gen,hills,"['Bird', 'Rodents']",False,['ReptileAmphibian'],True,mouse,True,median
rat,rank-1,490,gemini-2.5-flash-lite,13,35,1,eagle,animals-gen,hills,['Rodents'],False,['Bird'],True,rat,False,median
snake,rank-1,490,gemini-2.5-flash-lite,14,35,1,hyena,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,"['African', 'Canine']",True,snake,True,median
lizard,rank-1,490,gemini-2.5-flash-lite,15,35,1,wolf,animals-gen,hills,['ReptileAmphibian'],False,"['Canine', 'NorthAmerican']",False,lizard,False,median
turtle,rank-1,490,gemini-2.5-flash-lite,16,35,1,elephant,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['African'],True,turtle,False,median
frog,rank-1,490,gemini-2.5-flash-lite,17,35,1,rhinoceros,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['African'],False,frog,False,median
fish,rank-1,490,gemini-2.5-flash-lite,18,35,1,giraffe,animals-gen,hills,"['Fish', 'Water']",False,['African'],False,fish,True,median
shark,rank-1,490,gemini-2.5-flash-lite,19,35,1,polarbear,animals-gen,hills,"['Fish', 'Water']",False,['Arctic'],True,shark,False,median
whale,rank-1,490,gemini-2.5-flash-lite,20,35,1,grizzlybear,animals-gen,hills,"['Fish', 'Water']",False,['NorthAmerican'],True,whale,False,median
dolphin,rank-1,490,gemini-2.5-flash-lite,21,35,1,blackbear,animals-gen,hills,"['Insects', 'Water']",False,['NorthAmerican'],False,dolphin,False,median
octopus,rank-1,490,gemini-2.5-flash-lite,22,35,1,boar,animals-gen,hills,['Water'],False,['NorthAmerican'],False,octopus,True,median
jelly,rank-1,490,gemini-2.5-flash-lite,23,35,1,deer,animals-gen,hills,,True,"['Deers', 'NorthAmerican']",False,jelly,True,median
elephant,rank-1,396,gemini-2.5-flash-lite,1,35,1,elephant,animals-gen,hills,['African'],True,['African'],True,elephant,False,median
lion,rank-1,396,gemini-2.5-flash-lite,2,35,1,jaguar,animals-gen,hills,"['African', 'Feline']",False,['Feline'],True,lion,False,median
tiger,rank-1,396,gemini-2.5-flash-lite,3,35,1,panther,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Feline']",False,tiger,False,median
bear,rank-1,396,gemini-2.5-flash-lite,4,35,1,cat,animals-gen,hills,['NorthAmerican'],True,['Pets'],True,bear,True,median
wolf,rank-1,396,gemini-2.5-flash-lite,5,35,1,dog,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['Canine', 'Pets']",False,wolf,False,median
fox,rank-1,396,gemini-2.5-flash-lite,6,35,1,giraffe,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['African'],True,fox,True,median
deer,rank-1,396,gemini-2.5-flash-lite,7,35,1,lion,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['African', 'Feline']",False,deer,True,median
rabbit,rank-1,396,gemini-2.5-flash-lite,8,35,1,gazelle,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['African', 'Deers']",False,rabbit,True,median
squirrel,rank-1,396,gemini-2.5-flash-lite,9,35,1,rhino,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['African'],False,squirrel,False,median
mouse,rank-1,396,gemini-2.5-flash-lite,10,35,1,bird,animals-gen,hills,"['Bird', 'Rodents']",False,['Bird'],True,mouse,True,median
rat,rank-1,396,gemini-2.5-flash-lite,11,35,1,beetle,animals-gen,hills,['Rodents'],False,['Insects'],True,rat,False,median
bat,rank-1,396,gemini-2.5-flash-lite,12,35,1,mongoose,animals-gen,hills,['Insectivores'],True,"['African', 'Weasels']",True,bat,True,median
owl,rank-1,396,gemini-2.5-flash-lite,13,35,1,platypus,animals-gen,hills,['Bird'],True,"['Australian', 'Water']",True,owl,True,median
eagle,rank-1,396,gemini-2.5-flash-lite,14,35,1,kangaroo,animals-gen,hills,['Bird'],False,['Australian'],False,eagle,False,median
hawk,rank-1,396,gemini-2.5-flash-lite,15,35,1,buffalo,animals-gen,hills,['Bird'],False,"['African', 'Bovine']",True,hawk,False,median
falcon,rank-1,396,gemini-2.5-flash-lite,16,35,1,deer,animals-gen,hills,['Bird'],False,"['Deers', 'NorthAmerican']",True,falcon,False,median
parrot,rank-1,396,gemini-2.5-flash-lite,17,35,1,turkey,animals-gen,hills,"['Bird', 'Pets']",False,"['Bird', 'Farm']",True,parrot,True,median
canary,rank-1,396,gemini-2.5-flash-lite,18,35,1,mountainlion,animals-gen,hills,"['Bird', 'Pets']",False,"['Feline', 'NorthAmerican']",True,canary,True,median
finch,rank-1,396,gemini-2.5-flash-lite,19,35,1,goat,animals-gen,hills,['Bird'],False,['Farm'],True,finch,False,median
sparrow,rank-1,396,gemini-2.5-flash-lite,20,35,1,moose,animals-gen,hills,['Bird'],False,"['Deers', 'NorthAmerican']",True,sparrow,False,median
pigeon,rank-1,396,gemini-2.5-flash-lite,21,35,1,cow,animals-gen,hills,['Bird'],False,"['Bovine', 'Farm']",True,pigeon,False,median
dove,rank-1,396,gemini-2.5-flash-lite,22,35,1,horse,animals-gen,hills,['Bird'],False,"['BeastsOfBurden', 'Farm']",False,dove,False,median
chicken,rank-1,396,gemini-2.5-flash-lite,23,35,1,wildebeest,animals-gen,hills,"['Bird', 'Farm']",False,"['African', 'Deers']",True,chicken,True,median
cat,rank-1,686,gemini-2.5-flash-lite,1,22,1,dog,animals-gen,hills,['Pets'],True,"['Canine', 'Pets']",True,cat,False,median
hamster,rank-1,686,gemini-2.5-flash-lite,2,22,1,cat,animals-gen,hills,"['Pets', 'Rodents']",False,['Pets'],False,hamster,False,median
rabbit,rank-1,686,gemini-2.5-flash-lite,3,22,1,fish,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['Fish', 'Water']",True,rabbit,False,median
mouse,rank-1,686,gemini-2.5-flash-lite,4,22,1,sheep,animals-gen,hills,"['Bird', 'Rodents']",True,['Farm'],True,mouse,False,median
rat,rank-1,686,gemini-2.5-flash-lite,5,22,1,cow,animals-gen,hills,['Rodents'],False,"['Bovine', 'Farm']",False,rat,False,median
squirrel,rank-1,686,gemini-2.5-flash-lite,6,22,1,pig,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Farm'],False,squirrel,False,median
chipmunk,rank-1,686,gemini-2.5-flash-lite,7,22,1,horse,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['BeastsOfBurden', 'Farm']",False,chipmunk,False,median
gerbil,rank-1,686,gemini-2.5-flash-lite,8,22,1,tiger,animals-gen,hills,"['Pets', 'Rodents']",False,"['African', 'Feline']",True,gerbil,True,median
guinea_pig,rank-1,686,gemini-2.5-flash-lite,9,22,1,lion,animals-gen,hills,"['Pets', 'Rodents']",False,"['African', 'Feline']",False,guinea pig,False,median
ferret,rank-1,686,gemini-2.5-flash-lite,10,22,1,bear,animals-gen,hills,"['Farm', 'Weasels']",True,['NorthAmerican'],True,ferret,True,median
chinchilla,rank-1,686,gemini-2.5-flash-lite,11,22,1,monkey,animals-gen,hills,"['Rodents', 'UsedForFur']",True,"['African', 'Primates']",True,chinchilla,False,median
hedgehog,rank-1,686,gemini-2.5-flash-lite,12,22,1,hippopotamus,animals-gen,hills,"['Insectivores', 'Rodents']",False,['African'],False,hedgehog,True,median
skunk,rank-1,686,gemini-2.5-flash-lite,13,22,1,giraffe,animals-gen,hills,"['NorthAmerican', 'Weasels']",True,['African'],False,skunk,True,median
fox,rank-1,686,gemini-2.5-flash-lite,14,22,1,deer,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['Deers', 'NorthAmerican']",True,fox,True,median
wolf,rank-1,686,gemini-2.5-flash-lite,15,22,1,elephant,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['African'],True,wolf,True,median
coyote,rank-1,686,gemini-2.5-flash-lite,16,22,1,whale,animals-gen,hills,['Canine'],False,"['Fish', 'Water']",True,coyote,False,median
lion,rank-1,686,gemini-2.5-flash-lite,17,22,1,dolphin,animals-gen,hills,"['African', 'Feline']",True,"['Insects', 'Water']",False,lion,True,median
tiger,rank-1,686,gemini-2.5-flash-lite,18,22,1,seal,animals-gen,hills,"['African', 'Feline']",False,"['Arctic', 'Water']",False,tiger,False,median
bear,rank-1,686,gemini-2.5-flash-lite,19,22,1,moose,animals-gen,hills,['NorthAmerican'],True,"['Deers', 'NorthAmerican']",True,bear,True,median
gorilla,rank-1,686,gemini-2.5-flash-lite,20,22,1,zebra,animals-gen,hills,"['African', 'Primates']",True,['African'],True,gorilla,True,median
cat,rank-1,586,gemini-2.5-flash-lite,1,35,1,cat,animals-gen,hills,['Pets'],True,['Pets'],True,cat,False,median
dog,rank-1,586,gemini-2.5-flash-lite,2,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",False,"['Canine', 'Pets']",False,dog,False,median
hamster,rank-1,586,gemini-2.5-flash-lite,3,35,1,rabbit,animals-gen,hills,"['Pets', 'Rodents']",False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,hamster,True,median
rabbit,rank-1,586,gemini-2.5-flash-lite,4,35,1,bird,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,['Bird'],True,rabbit,False,median
guinea_pig,rank-1,586,gemini-2.5-flash-lite,5,35,1,bear,animals-gen,hills,"['Pets', 'Rodents']",False,['NorthAmerican'],True,guinea pig,False,median
mouse,rank-1,586,gemini-2.5-flash-lite,6,35,1,horse,animals-gen,hills,"['Bird', 'Rodents']",False,"['BeastsOfBurden', 'Farm']",True,mouse,True,median
rat,rank-1,586,gemini-2.5-flash-lite,7,35,1,cheetah,animals-gen,hills,['Rodents'],False,"['African', 'Feline']",True,rat,False,median
gerbil,rank-1,586,gemini-2.5-flash-lite,8,35,1,panda,animals-gen,hills,"['Pets', 'Rodents']",False,['Asian'],True,gerbil,False,median
ferret,rank-1,586,gemini-2.5-flash-lite,9,35,1,polarbear,animals-gen,hills,"['Farm', 'Weasels']",True,['Arctic'],True,ferret,False,median
squirrel,rank-1,586,gemini-2.5-flash-lite,10,35,1,dolphin,animals-gen,hills,"['NorthAmerican', 'Rodents']",True,"['Insects', 'Water']",True,squirrel,False,median
chipmunk,rank-1,586,gemini-2.5-flash-lite,11,35,1,chimpanzee,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['African', 'Primates']",True,chipmunk,False,median
raccoon,rank-1,586,gemini-2.5-flash-lite,12,35,1,gorilla,animals-gen,hills,['NorthAmerican'],False,"['African', 'Primates']",False,raccoon,False,median
skunk,rank-1,586,gemini-2.5-flash-lite,13,35,1,bonobo,animals-gen,hills,"['NorthAmerican', 'Weasels']",False,['Primates'],False,skunk,False,median
fox,rank-1,586,gemini-2.5-flash-lite,14,35,1,lemur,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['African', 'Primates']",False,fox,True,median
wolf,rank-1,586,gemini-2.5-flash-lite,15,35,1,elephant,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['African'],False,wolf,True,median
dog,rank-1,586,gemini-2.5-flash-lite,16,35,1,rhino,animals-gen,hills,"['Canine', 'Pets']",False,['African'],False,dog,True,median
bear,rank-1,586,gemini-2.5-flash-lite,17,35,1,hippopotamus,animals-gen,hills,['NorthAmerican'],True,['African'],False,bear,True,median
panda,rank-1,586,gemini-2.5-flash-lite,18,35,1,jaguar,animals-gen,hills,['Asian'],True,['Feline'],True,panda,False,median
koala,rank-1,586,gemini-2.5-flash-lite,19,35,1,shark,animals-gen,hills,['Australian'],True,"['Fish', 'Water']",True,koala,True,median
sloth,rank-1,586,gemini-2.5-flash-lite,20,35,1,whale,animals-gen,hills,['Jungle'],True,"['Fish', 'Water']",False,sloth,True,median
ante,rank-1,586,gemini-2.5-flash-lite,21,35,1,snake,animals-gen,hills,,True,"['Farm', 'ReptileAmphibian']",True,ante,True,median
dog,rank-1,587,gemini-2.5-flash-lite,1,34,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,587,gemini-2.5-flash-lite,2,34,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
hamster,rank-1,587,gemini-2.5-flash-lite,3,34,1,bird,animals-gen,hills,"['Pets', 'Rodents']",False,['Bird'],True,hamster,False,median
rabbit,rank-1,587,gemini-2.5-flash-lite,4,34,1,lion,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['African', 'Feline']",True,rabbit,False,median
horse,rank-1,587,gemini-2.5-flash-lite,5,34,1,walrus,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,"['Arctic', 'Water']",True,horse,True,median
cow,rank-1,587,gemini-2.5-flash-lite,6,34,1,otter,animals-gen,hills,"['Bovine', 'Farm']",False,"['Water', 'Weasels']",False,cow,False,median
pig,rank-1,587,gemini-2.5-flash-lite,7,34,1,turtle,animals-gen,hills,['Farm'],False,"['ReptileAmphibian', 'Water']",False,pig,False,median
chicken,rank-1,587,gemini-2.5-flash-lite,8,34,1,shark,animals-gen,hills,"['Bird', 'Farm']",False,"['Fish', 'Water']",False,chicken,False,median
duck,rank-1,587,gemini-2.5-flash-lite,9,34,1,lamb,animals-gen,hills,['Bird'],False,['Farm'],True,duck,False,median
sheep,rank-1,587,gemini-2.5-flash-lite,10,34,1,goose,animals-gen,hills,['Farm'],True,['Water'],True,sheep,True,median
goat,rank-1,587,gemini-2.5-flash-lite,11,34,1,pig,animals-gen,hills,['Farm'],False,['Farm'],True,goat,False,median
lion,rank-1,587,gemini-2.5-flash-lite,12,34,1,sheep,animals-gen,hills,"['African', 'Feline']",True,['Farm'],False,lion,True,median
tiger,rank-1,587,gemini-2.5-flash-lite,13,34,1,tiger,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Feline']",True,tiger,False,median
bear,rank-1,587,gemini-2.5-flash-lite,14,34,1,leopard,animals-gen,hills,['NorthAmerican'],True,"['African', 'Feline']",False,bear,True,median
wolf,rank-1,587,gemini-2.5-flash-lite,15,34,1,iguana,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['ReptileAmphibian'],True,wolf,True,median
fox,rank-1,587,gemini-2.5-flash-lite,16,34,1,hamster,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['Pets', 'Rodents']",True,fox,True,median
deer,rank-1,587,gemini-2.5-flash-lite,17,34,1,giraffe,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['African'],True,deer,True,median
elephant,rank-1,587,gemini-2.5-flash-lite,18,34,1,monkey,animals-gen,hills,['African'],True,"['African', 'Primates']",False,elephant,True,median
giraffe,rank-1,587,gemini-2.5-flash-lite,19,34,1,baboon,animals-gen,hills,['African'],False,['Primates'],False,giraffe,False,median
zebra,rank-1,587,gemini-2.5-flash-lite,20,34,1,rabbit,animals-gen,hills,['African'],False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,zebra,False,median
monkey,rank-1,587,gemini-2.5-flash-lite,21,34,1,parakeet,animals-gen,hills,"['African', 'Primates']",False,"['Bird', 'Pets']",False,monkey,True,median
parrot,rank-1,587,gemini-2.5-flash-lite,22,34,1,zebra,animals-gen,hills,"['Bird', 'Pets']",True,['African'],True,parrot,True,median
snake,rank-1,587,gemini-2.5-flash-lite,23,34,1,cheetah,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,"['African', 'Feline']",False,snake,True,median
lizard,rank-1,587,gemini-2.5-flash-lite,24,34,1,elephant,animals-gen,hills,['ReptileAmphibian'],False,['African'],False,lizard,False,median
cat,rank-1,998,gemini-2.5-flash-lite,1,35,1,cat,animals-gen,hills,['Pets'],True,['Pets'],True,cat,False,median
dog,rank-1,998,gemini-2.5-flash-lite,2,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",False,"['Canine', 'Pets']",False,dog,False,median
bird,rank-1,998,gemini-2.5-flash-lite,3,35,1,terrier,animals-gen,hills,['Bird'],True,['Canine'],False,bird,True,median
fish,rank-1,998,gemini-2.5-flash-lite,4,35,1,akita,animals-gen,hills,"['Fish', 'Water']",True,['Canine'],False,fish,True,median
horse,rank-1,998,gemini-2.5-flash-lite,5,35,1,greatdane,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,['Canine'],False,horse,True,median
cow,rank-1,998,gemini-2.5-flash-lite,6,35,1,chimpanzee,animals-gen,hills,"['Bovine', 'Farm']",False,"['African', 'Primates']",True,cow,False,median
pig,rank-1,998,gemini-2.5-flash-lite,7,35,1,gorilla,animals-gen,hills,['Farm'],False,"['African', 'Primates']",False,pig,False,median
chicken,rank-1,998,gemini-2.5-flash-lite,8,35,1,giraffe,animals-gen,hills,"['Bird', 'Farm']",False,['African'],False,chicken,False,median
sheep,rank-1,998,gemini-2.5-flash-lite,9,35,1,elephant,animals-gen,hills,['Farm'],False,['African'],False,sheep,True,median
goat,rank-1,998,gemini-2.5-flash-lite,10,35,1,mountainlion,animals-gen,hills,['Farm'],False,"['Feline', 'NorthAmerican']",True,goat,False,median
duck,rank-1,998,gemini-2.5-flash-lite,11,35,1,bobcat,animals-gen,hills,['Bird'],True,"['Feline', 'NorthAmerican']",False,duck,True,median
rabbit,rank-1,998,gemini-2.5-flash-lite,12,35,1,cobra,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,"['African', 'ReptileAmphibian']",True,rabbit,False,median
mouse,rank-1,998,gemini-2.5-flash-lite,13,35,1,blackmamba,animals-gen,hills,"['Bird', 'Rodents']",True,"['African', 'ReptileAmphibian']",False,mouse,True,median
rat,rank-1,998,gemini-2.5-flash-lite,14,35,1,crocodile,animals-gen,hills,['Rodents'],False,['ReptileAmphibian'],False,rat,False,median
squirrel,rank-1,998,gemini-2.5-flash-lite,15,35,1,alligator,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['ReptileAmphibian', 'Water']",False,squirrel,True,median
bear,rank-1,998,gemini-2.5-flash-lite,16,35,1,asp,animals-gen,hills,['NorthAmerican'],False,['ReptileAmphibian'],False,bear,True,median
wolf,rank-1,998,gemini-2.5-flash-lite,17,35,1,python,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['ReptileAmphibian'],False,wolf,False,median
lion,rank-1,998,gemini-2.5-flash-lite,18,35,1,anaconda,animals-gen,hills,"['African', 'Feline']",True,['ReptileAmphibian'],False,lion,False,median
tiger,rank-1,998,gemini-2.5-flash-lite,19,35,1,parrot,animals-gen,hills,"['African', 'Feline']",False,"['Bird', 'Pets']",True,tiger,False,median
elephant,rank-1,998,gemini-2.5-flash-lite,20,35,1,zebra,animals-gen,hills,['African'],False,['African'],True,elephant,True,median
monkey,rank-1,998,gemini-2.5-flash-lite,21,35,1,buffalo,animals-gen,hills,"['African', 'Primates']",False,"['African', 'Bovine']",False,monkey,False,median
zebra,rank-1,998,gemini-2.5-flash-lite,22,35,1,kangaroo,animals-gen,hills,['African'],False,['Australian'],True,zebra,True,median
giraffe,rank-1,998,gemini-2.5-flash-lite,23,35,1,sloth,animals-gen,hills,['African'],False,['Jungle'],True,giraffe,False,median
hippo,rank-1,998,gemini-2.5-flash-lite,24,35,1,hippopotamus,animals-gen,hills,,True,['African'],True,hippo,False,median
rh,rank-1,998,gemini-2.5-flash-lite,25,35,1,stingray,animals-gen,hills,,True,['Water'],True,rh,True,median
bird,rank-1,474,gemini-2.5-flash-lite,1,29,1,bird,animals-gen,hills,['Bird'],True,['Bird'],True,bird,False,median
eagle,rank-1,474,gemini-2.5-flash-lite,2,29,1,dog,animals-gen,hills,['Bird'],False,"['Canine', 'Pets']",True,eagle,False,median
lion,rank-1,474,gemini-2.5-flash-lite,3,29,1,cat,animals-gen,hills,"['African', 'Feline']",True,['Pets'],False,lion,True,median
tiger,rank-1,474,gemini-2.5-flash-lite,4,29,1,horse,animals-gen,hills,"['African', 'Feline']",False,"['BeastsOfBurden', 'Farm']",True,tiger,False,median
bear,rank-1,474,gemini-2.5-flash-lite,5,29,1,cow,animals-gen,hills,['NorthAmerican'],True,"['Bovine', 'Farm']",False,bear,True,median
wolf,rank-1,474,gemini-2.5-flash-lite,6,29,1,pig,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['Farm'],False,wolf,False,median
fox,rank-1,474,gemini-2.5-flash-lite,7,29,1,donkey,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['BeastsOfBurden', 'Farm']",False,fox,True,median
deer,rank-1,474,gemini-2.5-flash-lite,8,29,1,elephant,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['African'],True,deer,True,median
rabbit,rank-1,474,gemini-2.5-flash-lite,9,29,1,monkey,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['African', 'Primates']",False,rabbit,False,median
squirrel,rank-1,474,gemini-2.5-flash-lite,10,29,1,bear,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['NorthAmerican'],True,squirrel,False,median
mouse,rank-1,474,gemini-2.5-flash-lite,11,29,1,gorilla,animals-gen,hills,"['Bird', 'Rodents']",False,"['African', 'Primates']",True,mouse,True,median
rat,rank-1,474,gemini-2.5-flash-lite,12,29,1,tiger,animals-gen,hills,['Rodents'],False,"['African', 'Feline']",False,rat,False,median
snake,rank-1,474,gemini-2.5-flash-lite,13,29,1,lion,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,"['African', 'Feline']",False,snake,True,median
lizard,rank-1,474,gemini-2.5-flash-lite,14,29,1,rat,animals-gen,hills,['ReptileAmphibian'],False,['Rodents'],True,lizard,False,median
frog,rank-1,474,gemini-2.5-flash-lite,15,29,1,mouse,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Bird', 'Rodents']",False,frog,False,median
fish,rank-1,474,gemini-2.5-flash-lite,16,29,1,snake,animals-gen,hills,"['Fish', 'Water']",False,"['Farm', 'ReptileAmphibian']",True,fish,True,median
shark,rank-1,474,gemini-2.5-flash-lite,17,29,1,lizard,animals-gen,hills,"['Fish', 'Water']",False,['ReptileAmphibian'],False,shark,False,median
whale,rank-1,474,gemini-2.5-flash-lite,18,29,1,frog,animals-gen,hills,"['Fish', 'Water']",False,"['ReptileAmphibian', 'Water']",False,whale,False,median
dolphin,rank-1,474,gemini-2.5-flash-lite,19,29,1,hamster,animals-gen,hills,"['Insects', 'Water']",False,"['Pets', 'Rodents']",True,dolphin,False,median
octopus,rank-1,474,gemini-2.5-flash-lite,20,29,1,fish,animals-gen,hills,['Water'],False,"['Fish', 'Water']",True,octopus,False,median
spider,rank-1,474,gemini-2.5-flash-lite,21,29,1,guineapig,animals-gen,hills,"['Arachnid', 'Farm']",True,"['Pets', 'Rodents']",True,spider,True,median
ant,rank-1,474,gemini-2.5-flash-lite,22,29,1,rooster,animals-gen,hills,['Insects'],True,['Farm'],True,ant,True,median
bee,rank-1,474,gemini-2.5-flash-lite,23,29,1,chicken,animals-gen,hills,['Insects'],False,"['Bird', 'Farm']",False,bee,False,median
butterfly,rank-1,474,gemini-2.5-flash-lite,24,29,1,turkey,animals-gen,hills,['Insects'],False,"['Bird', 'Farm']",False,butterfly,True,median
cat,rank-1,474,gemini-2.5-flash-lite,25,29,1,ferret,animals-gen,hills,['Pets'],True,"['Farm', 'Weasels']",False,cat,True,median
cheetah,rank-1,491,gemini-2.5-flash-lite,1,26,1,cheetah,animals-gen,hills,"['African', 'Feline']",True,"['African', 'Feline']",True,cheetah,False,median
lion,rank-1,491,gemini-2.5-flash-lite,2,26,1,dog,animals-gen,hills,"['African', 'Feline']",False,"['Canine', 'Pets']",True,lion,False,median
tiger,rank-1,491,gemini-2.5-flash-lite,3,26,1,lion,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Feline']",True,tiger,False,median
leopard,rank-1,491,gemini-2.5-flash-lite,4,26,1,tiger,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Feline']",False,leopard,False,median
jaguar,rank-1,491,gemini-2.5-flash-lite,5,26,1,raccoon,animals-gen,hills,['Feline'],False,['NorthAmerican'],True,jaguar,True,median
puma,rank-1,491,gemini-2.5-flash-lite,6,26,1,squirrel,animals-gen,hills,"['Feline', 'NorthAmerican']",False,"['NorthAmerican', 'Rodents']",False,puma,False,median
bear,rank-1,491,gemini-2.5-flash-lite,7,26,1,snake,animals-gen,hills,['NorthAmerican'],False,"['Farm', 'ReptileAmphibian']",True,bear,True,median
wolf,rank-1,491,gemini-2.5-flash-lite,8,26,1,bee,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['Insects'],True,wolf,True,median
fox,rank-1,491,gemini-2.5-flash-lite,9,26,1,bug,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Insects'],False,fox,True,median
