response,seq_type,id,model,rank,target_length,sub-seq-n,human_response,data-category,dataset,response_category,SNAFU_switch,human_response_category,SNAFU_human_switch,response_unmodified,embedding_switch_prediction,switch_embedding
goose,rank-1,787,gemini-3-pro-preview,15,35,1,snake,animals-gen,hills,['Water'],True,"['Farm', 'ReptileAmphibian']",False,goose,False,median
turkey,rank-1,787,gemini-3-pro-preview,16,35,1,viper,animals-gen,hills,"['Bird', 'Farm']",True,['ReptileAmphibian'],False,turkey,True,median
deer,rank-1,787,gemini-3-pro-preview,17,35,1,cow,animals-gen,hills,"['Deers', 'NorthAmerican']",True,"['Bovine', 'Farm']",True,deer,True,median
bear,rank-1,787,gemini-3-pro-preview,18,35,1,ox,animals-gen,hills,['NorthAmerican'],False,['BeastsOfBurden'],True,bear,True,median
wolf,rank-1,787,gemini-3-pro-preview,19,35,1,bull,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['Feline'],True,wolf,True,median
fox,rank-1,787,gemini-3-pro-preview,20,35,1,bat,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Insectivores'],True,fox,True,median
squirrel,rank-1,787,gemini-3-pro-preview,21,35,1,bird,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Bird'],True,squirrel,True,median
chipmunk,rank-1,787,gemini-3-pro-preview,22,35,1,hawk,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Bird'],False,chipmunk,False,median
raccoon,rank-1,787,gemini-3-pro-preview,23,35,1,wolf,animals-gen,hills,['NorthAmerican'],False,"['Canine', 'NorthAmerican']",True,raccoon,True,median
skunk,rank-1,787,gemini-3-pro-preview,24,35,1,jaguar,animals-gen,hills,"['NorthAmerican', 'Weasels']",False,['Feline'],True,skunk,False,median
lion,rank-1,787,gemini-3-pro-preview,25,35,1,puma,animals-gen,hills,"['African', 'Feline']",True,"['Feline', 'NorthAmerican']",False,lion,True,median
tiger,rank-1,787,gemini-3-pro-preview,26,35,1,fish,animals-gen,hills,"['African', 'Feline']",False,"['Fish', 'Water']",True,tiger,False,median
cheetah,rank-1,787,gemini-3-pro-preview,27,35,1,seahorse,animals-gen,hills,"['African', 'Feline']",False,['Water'],False,cheetah,False,median
elephant,rank-1,787,gemini-3-pro-preview,28,35,1,starfish,animals-gen,hills,['African'],False,['Water'],False,elephant,True,median
giraffe,rank-1,787,gemini-3-pro-preview,29,35,1,seal,animals-gen,hills,['African'],False,"['Arctic', 'Water']",False,giraffe,False,median
zebra,rank-1,787,gemini-3-pro-preview,30,35,1,hen,animals-gen,hills,['African'],False,['Farm'],True,zebra,False,median
hippo,rank-1,787,gemini-3-pro-preview,31,35,1,chicken,animals-gen,hills,,True,"['Bird', 'Farm']",False,hippo,False,median
rhino,rank-1,787,gemini-3-pro-preview,32,35,1,goose,animals-gen,hills,['African'],True,['Water'],True,rhino,False,median
monkey,rank-1,787,gemini-3-pro-preview,33,35,1,duck,animals-gen,hills,"['African', 'Primates']",False,['Bird'],True,monkey,True,median
gorilla,rank-1,787,gemini-3-pro-preview,34,35,1,pig,animals-gen,hills,"['African', 'Primates']",False,['Farm'],True,gorilla,False,median
chimpanzee,rank-1,787,gemini-3-pro-preview,35,35,1,lamb,animals-gen,hills,"['African', 'Primates']",False,['Farm'],False,chimpanzee,False,median
cat,rank-1,398,gemini-3-pro-preview,1,35,1,cat,animals-gen,hills,['Pets'],True,['Pets'],True,cat,False,median
dog,rank-1,398,gemini-3-pro-preview,2,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",False,"['Canine', 'Pets']",False,dog,False,median
mouse,rank-1,398,gemini-3-pro-preview,3,35,1,rat,animals-gen,hills,"['Bird', 'Rodents']",True,['Rodents'],True,mouse,True,median
rat,rank-1,398,gemini-3-pro-preview,4,35,1,hamster,animals-gen,hills,['Rodents'],False,"['Pets', 'Rodents']",False,rat,False,median
hamster,rank-1,398,gemini-3-pro-preview,5,35,1,rooster,animals-gen,hills,"['Pets', 'Rodents']",False,['Farm'],True,hamster,False,median
rabbit,rank-1,398,gemini-3-pro-preview,6,35,1,rabbit,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,rabbit,False,median
squirrel,rank-1,398,gemini-3-pro-preview,7,35,1,toad,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['ReptileAmphibian', 'Water']",True,squirrel,True,median
chipmunk,rank-1,398,gemini-3-pro-preview,8,35,1,frog,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['ReptileAmphibian', 'Water']",False,chipmunk,False,median
raccoon,rank-1,398,gemini-3-pro-preview,9,35,1,gecko,animals-gen,hills,['NorthAmerican'],False,['ReptileAmphibian'],False,raccoon,True,median
skunk,rank-1,398,gemini-3-pro-preview,10,35,1,snake,animals-gen,hills,"['NorthAmerican', 'Weasels']",False,"['Farm', 'ReptileAmphibian']",False,skunk,False,median
deer,rank-1,398,gemini-3-pro-preview,11,35,1,lizard,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['ReptileAmphibian'],False,deer,True,median
bear,rank-1,398,gemini-3-pro-preview,12,35,1,alligator,animals-gen,hills,['NorthAmerican'],False,"['ReptileAmphibian', 'Water']",False,bear,True,median
wolf,rank-1,398,gemini-3-pro-preview,13,35,1,wombat,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['Australian'],True,wolf,True,median
fox,rank-1,398,gemini-3-pro-preview,14,35,1,bat,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Insectivores'],True,fox,True,median
lion,rank-1,398,gemini-3-pro-preview,15,35,1,spidermonkey,animals-gen,hills,"['African', 'Feline']",True,['Primates'],True,lion,True,median
tiger,rank-1,398,gemini-3-pro-preview,16,35,1,monkey,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Primates']",False,tiger,False,median
cheetah,rank-1,398,gemini-3-pro-preview,17,35,1,whale,animals-gen,hills,"['African', 'Feline']",False,"['Fish', 'Water']",True,cheetah,False,median
leopard,rank-1,398,gemini-3-pro-preview,18,35,1,zebra,animals-gen,hills,"['African', 'Feline']",False,['African'],True,leopard,False,median
elephant,rank-1,398,gemini-3-pro-preview,19,35,1,cougar,animals-gen,hills,['African'],False,"['Feline', 'NorthAmerican']",True,elephant,True,median
giraffe,rank-1,398,gemini-3-pro-preview,20,35,1,lion,animals-gen,hills,['African'],False,"['African', 'Feline']",False,giraffe,False,median
zebra,rank-1,398,gemini-3-pro-preview,21,35,1,tiger,animals-gen,hills,['African'],False,"['African', 'Feline']",False,zebra,False,median
rhino,rank-1,398,gemini-3-pro-preview,22,35,1,bear,animals-gen,hills,['African'],False,['NorthAmerican'],True,rhino,True,median
hippo,rank-1,398,gemini-3-pro-preview,23,35,1,squirrel,animals-gen,hills,,True,"['NorthAmerican', 'Rodents']",False,hippo,False,median
monkey,rank-1,398,gemini-3-pro-preview,24,35,1,raccoon,animals-gen,hills,"['African', 'Primates']",True,['NorthAmerican'],False,monkey,True,median
gorilla,rank-1,398,gemini-3-pro-preview,25,35,1,crow,animals-gen,hills,"['African', 'Primates']",False,['Bird'],True,gorilla,False,median
chimpanzee,rank-1,398,gemini-3-pro-preview,26,35,1,bird,animals-gen,hills,"['African', 'Primates']",False,['Bird'],False,chimpanzee,False,median
snake,rank-1,398,gemini-3-pro-preview,27,35,1,jaguar,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,['Feline'],True,snake,True,median
lizard,rank-1,398,gemini-3-pro-preview,28,35,1,puma,animals-gen,hills,['ReptileAmphibian'],False,"['Feline', 'NorthAmerican']",False,lizard,False,median
turtle,rank-1,398,gemini-3-pro-preview,29,35,1,blackmamba,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['African', 'ReptileAmphibian']",True,turtle,True,median
crocodile,rank-1,398,gemini-3-pro-preview,30,35,1,crocodile,animals-gen,hills,['ReptileAmphibian'],False,['ReptileAmphibian'],False,crocodile,True,median
alligator,rank-1,398,gemini-3-pro-preview,31,35,1,meerkat,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['African'],True,alligator,False,median
frog,rank-1,398,gemini-3-pro-preview,32,35,1,gorilla,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['African', 'Primates']",False,frog,True,median
toad,rank-1,398,gemini-3-pro-preview,33,35,1,flamingo,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['Bird'],True,toad,False,median
duck,rank-1,398,gemini-3-pro-preview,34,35,1,devil,animals-gen,hills,['Bird'],True,['Australian'],True,duck,True,median
goose,rank-1,398,gemini-3-pro-preview,35,35,1,rhinoceros,animals-gen,hills,['Water'],True,['African'],True,goose,False,median
llama,rank-1,585,gemini-3-pro-preview,1,35,1,llama,animals-gen,hills,"['BeastsOfBurden', 'UsedForFur']",True,"['BeastsOfBurden', 'UsedForFur']",True,llama,False,median
alpaca,rank-1,585,gemini-3-pro-preview,2,35,1,cat,animals-gen,hills,['UsedForFur'],False,['Pets'],True,alpaca,False,median
camel,rank-1,585,gemini-3-pro-preview,3,35,1,dog,animals-gen,hills,"['African', 'BeastsOfBurden']",True,"['Canine', 'Pets']",False,camel,True,median
giraffe,rank-1,585,gemini-3-pro-preview,4,35,1,moose,animals-gen,hills,['African'],False,"['Deers', 'NorthAmerican']",True,giraffe,True,median
elephant,rank-1,585,gemini-3-pro-preview,5,35,1,mouse,animals-gen,hills,['African'],False,"['Bird', 'Rodents']",True,elephant,False,median
rhino,rank-1,585,gemini-3-pro-preview,6,35,1,bird,animals-gen,hills,['African'],False,['Bird'],False,rhino,False,median
hippo,rank-1,585,gemini-3-pro-preview,7,35,1,cow,animals-gen,hills,,True,"['Bovine', 'Farm']",True,hippo,False,median
lion,rank-1,585,gemini-3-pro-preview,8,35,1,horse,animals-gen,hills,"['African', 'Feline']",True,"['BeastsOfBurden', 'Farm']",False,lion,True,median
tiger,rank-1,585,gemini-3-pro-preview,9,35,1,pig,animals-gen,hills,"['African', 'Feline']",False,['Farm'],False,tiger,False,median
leopard,rank-1,585,gemini-3-pro-preview,10,35,1,deer,animals-gen,hills,"['African', 'Feline']",False,"['Deers', 'NorthAmerican']",True,leopard,False,median
cheetah,rank-1,585,gemini-3-pro-preview,11,35,1,squirrel,animals-gen,hills,"['African', 'Feline']",False,"['NorthAmerican', 'Rodents']",False,cheetah,False,median
zebra,rank-1,585,gemini-3-pro-preview,12,35,1,beaver,animals-gen,hills,['African'],False,"['NorthAmerican', 'Rodents', 'UsedForFur', 'Water']",False,zebra,False,median
monkey,rank-1,585,gemini-3-pro-preview,13,35,1,rooster,animals-gen,hills,"['African', 'Primates']",False,['Farm'],True,monkey,True,median
gorilla,rank-1,585,gemini-3-pro-preview,14,35,1,goat,animals-gen,hills,"['African', 'Primates']",False,['Farm'],False,gorilla,False,median
chimpanzee,rank-1,585,gemini-3-pro-preview,15,35,1,chick,animals-gen,hills,"['African', 'Primates']",False,['Farm'],False,chimpanzee,False,median
kangaroo,rank-1,585,gemini-3-pro-preview,16,35,1,hen,animals-gen,hills,['Australian'],True,['Farm'],False,kangaroo,True,median
koala,rank-1,585,gemini-3-pro-preview,17,35,1,lion,animals-gen,hills,['Australian'],False,"['African', 'Feline']",True,koala,False,median
panda,rank-1,585,gemini-3-pro-preview,18,35,1,bear,animals-gen,hills,['Asian'],True,['NorthAmerican'],True,panda,True,median
bear,rank-1,585,gemini-3-pro-preview,19,35,1,tiger,animals-gen,hills,['NorthAmerican'],True,"['African', 'Feline']",True,bear,True,median
polar_bear,rank-1,585,gemini-3-pro-preview,20,35,1,rabbit,animals-gen,hills,['Arctic'],True,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,polar bear,True,median
wolf,rank-1,585,gemini-3-pro-preview,21,35,1,turtle,animals-gen,hills,"['Canine', 'NorthAmerican']",True,"['ReptileAmphibian', 'Water']",True,wolf,True,median
fox,rank-1,585,gemini-3-pro-preview,22,35,1,fox,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['Canine', 'NorthAmerican', 'UsedForFur']",True,fox,True,median
rabbit,rank-1,585,gemini-3-pro-preview,23,35,1,sloth,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,['Jungle'],True,rabbit,True,median
squirrel,rank-1,585,gemini-3-pro-preview,24,35,1,manatee,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['African', 'Water']",True,squirrel,False,median
mouse,rank-1,585,gemini-3-pro-preview,25,35,1,whale,animals-gen,hills,"['Bird', 'Rodents']",False,"['Fish', 'Water']",False,mouse,True,median
rat,rank-1,585,gemini-3-pro-preview,26,35,1,dolphin,animals-gen,hills,['Rodents'],False,"['Insects', 'Water']",False,rat,False,median
cat,rank-1,585,gemini-3-pro-preview,27,35,1,gazelle,animals-gen,hills,['Pets'],True,"['African', 'Deers']",True,cat,True,median
dog,rank-1,585,gemini-3-pro-preview,28,35,1,koala,animals-gen,hills,"['Canine', 'Pets']",False,['Australian'],True,dog,False,median
horse,rank-1,585,gemini-3-pro-preview,29,35,1,kangaroo,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,['Australian'],False,horse,True,median
cow,rank-1,585,gemini-3-pro-preview,30,35,1,monkey,animals-gen,hills,"['Bovine', 'Farm']",False,"['African', 'Primates']",True,cow,True,median
pig,rank-1,585,gemini-3-pro-preview,31,35,1,chimpanzee,animals-gen,hills,['Farm'],False,"['African', 'Primates']",False,pig,False,median
sheep,rank-1,585,gemini-3-pro-preview,32,35,1,ape,animals-gen,hills,['Farm'],False,['Primates'],False,sheep,True,median
goat,rank-1,585,gemini-3-pro-preview,33,35,1,wolf,animals-gen,hills,['Farm'],False,"['Canine', 'NorthAmerican']",True,goat,False,median
donkey,rank-1,585,gemini-3-pro-preview,34,35,1,elk,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,"['Deers', 'NorthAmerican']",False,donkey,False,median
mule,rank-1,585,gemini-3-pro-preview,35,35,1,emu,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,"['Australian', 'Bird']",True,mule,False,median
dog,rank-1,995,gemini-3-pro-preview,1,25,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,995,gemini-3-pro-preview,2,25,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
mouse,rank-1,995,gemini-3-pro-preview,3,25,1,cow,animals-gen,hills,"['Bird', 'Rodents']",True,"['Bovine', 'Farm']",True,mouse,True,median
rabbit,rank-1,995,gemini-3-pro-preview,4,25,1,snake,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,"['Farm', 'ReptileAmphibian']",False,rabbit,False,median
chicken,rank-1,995,gemini-3-pro-preview,5,25,1,skunk,animals-gen,hills,"['Bird', 'Farm']",True,"['NorthAmerican', 'Weasels']",True,chicken,True,median
cow,rank-1,995,gemini-3-pro-preview,6,25,1,puppy,animals-gen,hills,"['Bovine', 'Farm']",False,['Pets'],True,cow,True,median
pig,rank-1,995,gemini-3-pro-preview,7,25,1,kitten,animals-gen,hills,['Farm'],False,['Pets'],False,pig,False,median
sheep,rank-1,995,gemini-3-pro-preview,8,25,1,goat,animals-gen,hills,['Farm'],False,['Farm'],True,sheep,False,median
horse,rank-1,995,gemini-3-pro-preview,9,25,1,hog,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,['Farm'],False,horse,False,median
zebra,rank-1,995,gemini-3-pro-preview,10,25,1,pig,animals-gen,hills,['African'],True,['Farm'],False,zebra,True,median
lion,rank-1,995,gemini-3-pro-preview,11,25,1,wasp,animals-gen,hills,"['African', 'Feline']",False,['Insects'],True,lion,False,median
tiger,rank-1,995,gemini-3-pro-preview,12,25,1,zebra,animals-gen,hills,"['African', 'Feline']",False,['African'],True,tiger,False,median
bear,rank-1,995,gemini-3-pro-preview,13,25,1,cheetah,animals-gen,hills,['NorthAmerican'],True,"['African', 'Feline']",False,bear,False,median
wolf,rank-1,995,gemini-3-pro-preview,14,25,1,lion,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['African', 'Feline']",False,wolf,False,median
fox,rank-1,995,gemini-3-pro-preview,15,25,1,tiger,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['African', 'Feline']",False,fox,True,median
deer,rank-1,995,gemini-3-pro-preview,16,25,1,bear,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['NorthAmerican'],True,deer,True,median
elephant,rank-1,995,gemini-3-pro-preview,17,25,1,sloth,animals-gen,hills,['African'],True,['Jungle'],True,elephant,True,median
giraffe,rank-1,995,gemini-3-pro-preview,18,25,1,horse,animals-gen,hills,['African'],False,"['BeastsOfBurden', 'Farm']",True,giraffe,False,median
hippo,rank-1,995,gemini-3-pro-preview,19,25,1,jaguar,animals-gen,hills,,True,['Feline'],True,hippo,False,median
rhino,rank-1,995,gemini-3-pro-preview,20,25,1,kangaroo,animals-gen,hills,['African'],True,['Australian'],True,rhino,False,median
monkey,rank-1,995,gemini-3-pro-preview,21,25,1,panda,animals-gen,hills,"['African', 'Primates']",False,['Asian'],True,monkey,True,median
gorilla,rank-1,995,gemini-3-pro-preview,22,25,1,blackbear,animals-gen,hills,"['African', 'Primates']",False,['NorthAmerican'],True,gorilla,False,median
kangaroo,rank-1,995,gemini-3-pro-preview,23,25,1,grizzlybear,animals-gen,hills,['Australian'],True,['NorthAmerican'],False,kangaroo,True,median
snake,rank-1,995,gemini-3-pro-preview,24,25,1,monkey,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,"['African', 'Primates']",True,snake,True,median
frog,rank-1,995,gemini-3-pro-preview,25,25,1,lemur,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['African', 'Primates']",False,frog,True,median
bear,rank-1,295,gemini-3-pro-preview,1,35,1,bear,animals-gen,hills,['NorthAmerican'],True,['NorthAmerican'],True,bear,False,median
lion,rank-1,295,gemini-3-pro-preview,2,35,1,giraffe,animals-gen,hills,"['African', 'Feline']",True,['African'],True,lion,True,median
tiger,rank-1,295,gemini-3-pro-preview,3,35,1,horse,animals-gen,hills,"['African', 'Feline']",False,"['BeastsOfBurden', 'Farm']",True,tiger,False,median
elephant,rank-1,295,gemini-3-pro-preview,4,35,1,kangaroo,animals-gen,hills,['African'],False,['Australian'],True,elephant,True,median
giraffe,rank-1,295,gemini-3-pro-preview,5,35,1,snake,animals-gen,hills,['African'],False,"['Farm', 'ReptileAmphibian']",True,giraffe,False,median
zebra,rank-1,295,gemini-3-pro-preview,6,35,1,lion,animals-gen,hills,['African'],False,"['African', 'Feline']",True,zebra,False,median
rhino,rank-1,295,gemini-3-pro-preview,7,35,1,tiger,animals-gen,hills,['African'],False,"['African', 'Feline']",False,rhino,True,median
hippo,rank-1,295,gemini-3-pro-preview,8,35,1,parakeet,animals-gen,hills,,True,"['Bird', 'Pets']",True,hippo,False,median
crocodile,rank-1,295,gemini-3-pro-preview,9,35,1,penguin,animals-gen,hills,['ReptileAmphibian'],True,"['Arctic', 'Bird', 'Water']",False,crocodile,False,median
alligator,rank-1,295,gemini-3-pro-preview,10,35,1,parrot,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Bird', 'Pets']",False,alligator,False,median
snake,rank-1,295,gemini-3-pro-preview,11,35,1,cat,animals-gen,hills,"['Farm', 'ReptileAmphibian']",False,['Pets'],False,snake,True,median
lizard,rank-1,295,gemini-3-pro-preview,12,35,1,dog,animals-gen,hills,['ReptileAmphibian'],False,"['Canine', 'Pets']",False,lizard,False,median
turtle,rank-1,295,gemini-3-pro-preview,13,35,1,chinchilla,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Rodents', 'UsedForFur']",True,turtle,True,median
frog,rank-1,295,gemini-3-pro-preview,14,35,1,guineapig,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Pets', 'Rodents']",False,frog,True,median
toad,rank-1,295,gemini-3-pro-preview,15,35,1,rabbit,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,toad,False,median
wolf,rank-1,295,gemini-3-pro-preview,16,35,1,squirrel,animals-gen,hills,"['Canine', 'NorthAmerican']",True,"['NorthAmerican', 'Rodents']",False,wolf,True,median
fox,rank-1,295,gemini-3-pro-preview,17,35,1,mouse,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['Bird', 'Rodents']",False,fox,True,median
deer,rank-1,295,gemini-3-pro-preview,18,35,1,rat,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['Rodents'],False,deer,True,median
moose,rank-1,295,gemini-3-pro-preview,19,35,1,hamster,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['Pets', 'Rodents']",False,moose,False,median
elk,rank-1,295,gemini-3-pro-preview,20,35,1,hyena,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['African', 'Canine']",True,elk,False,median
rabbit,rank-1,295,gemini-3-pro-preview,21,35,1,deer,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['Deers', 'NorthAmerican']",True,rabbit,True,median
squirrel,rank-1,295,gemini-3-pro-preview,22,35,1,bat,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Insectivores'],True,squirrel,False,median
chipmunk,rank-1,295,gemini-3-pro-preview,23,35,1,eagle,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Bird'],True,chipmunk,False,median
mouse,rank-1,295,gemini-3-pro-preview,24,35,1,elephant,animals-gen,hills,"['Bird', 'Rodents']",False,['African'],True,mouse,True,median
rat,rank-1,295,gemini-3-pro-preview,25,35,1,camel,animals-gen,hills,['Rodents'],False,"['African', 'BeastsOfBurden']",False,rat,False,median
cat,rank-1,295,gemini-3-pro-preview,26,35,1,emu,animals-gen,hills,['Pets'],True,"['Australian', 'Bird']",True,cat,True,median
dog,rank-1,295,gemini-3-pro-preview,27,35,1,sloth,animals-gen,hills,"['Canine', 'Pets']",False,['Jungle'],True,dog,False,median
horse,rank-1,295,gemini-3-pro-preview,28,35,1,rhinoceros,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,['African'],True,horse,True,median
cow,rank-1,295,gemini-3-pro-preview,29,35,1,monkey,animals-gen,hills,"['Bovine', 'Farm']",False,"['African', 'Primates']",False,cow,True,median
pig,rank-1,295,gemini-3-pro-preview,30,35,1,gorilla,animals-gen,hills,['Farm'],False,"['African', 'Primates']",False,pig,False,median
sheep,rank-1,295,gemini-3-pro-preview,31,35,1,chimpanzee,animals-gen,hills,['Farm'],False,"['African', 'Primates']",False,sheep,True,median
goat,rank-1,295,gemini-3-pro-preview,32,35,1,baboon,animals-gen,hills,['Farm'],False,['Primates'],False,goat,False,median
chicken,rank-1,295,gemini-3-pro-preview,33,35,1,cheetah,animals-gen,hills,"['Bird', 'Farm']",False,"['African', 'Feline']",True,chicken,True,median
duck,rank-1,295,gemini-3-pro-preview,34,35,1,zebra,animals-gen,hills,['Bird'],False,['African'],False,duck,False,median
goose,rank-1,295,gemini-3-pro-preview,35,35,1,gazelle,animals-gen,hills,['Water'],True,"['African', 'Deers']",False,goose,False,median
mongoose,rank-1,290,gemini-3-pro-preview,1,35,1,mongoose,animals-gen,hills,"['African', 'Weasels']",True,"['African', 'Weasels']",True,mongoose,False,median
meerkat,rank-1,290,gemini-3-pro-preview,2,35,1,lemur,animals-gen,hills,['African'],False,"['African', 'Primates']",False,meerkat,True,median
lemur,rank-1,290,gemini-3-pro-preview,3,35,1,koala,animals-gen,hills,"['African', 'Primates']",False,['Australian'],True,lemur,True,median
monkey,rank-1,290,gemini-3-pro-preview,4,35,1,dingo,animals-gen,hills,"['African', 'Primates']",False,['Australian'],False,monkey,False,median
ape,rank-1,290,gemini-3-pro-preview,5,35,1,dog,animals-gen,hills,['Primates'],False,"['Canine', 'Pets']",True,ape,False,median
gorilla,rank-1,290,gemini-3-pro-preview,6,35,1,cat,animals-gen,hills,"['African', 'Primates']",False,['Pets'],False,gorilla,False,median
chimpanzee,rank-1,290,gemini-3-pro-preview,7,35,1,bear,animals-gen,hills,"['African', 'Primates']",False,['NorthAmerican'],True,chimpanzee,False,median
baboon,rank-1,290,gemini-3-pro-preview,8,35,1,mouse,animals-gen,hills,['Primates'],False,"['Bird', 'Rodents']",True,baboon,False,median
lion,rank-1,290,gemini-3-pro-preview,9,35,1,elephant,animals-gen,hills,"['African', 'Feline']",True,['African'],True,lion,True,median
tiger,rank-1,290,gemini-3-pro-preview,10,35,1,lion,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Feline']",False,tiger,False,median
bear,rank-1,290,gemini-3-pro-preview,11,35,1,tiger,animals-gen,hills,['NorthAmerican'],True,"['African', 'Feline']",False,bear,True,median
wolf,rank-1,290,gemini-3-pro-preview,12,35,1,polarbear,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['Arctic'],True,wolf,True,median
fox,rank-1,290,gemini-3-pro-preview,13,35,1,zebra,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['African'],True,fox,True,median
dog,rank-1,290,gemini-3-pro-preview,14,35,1,jellyfish,animals-gen,hills,"['Canine', 'Pets']",False,['Water'],True,dog,True,median
cat,rank-1,290,gemini-3-pro-preview,15,35,1,whale,animals-gen,hills,['Pets'],False,"['Fish', 'Water']",False,cat,False,median
mouse,rank-1,290,gemini-3-pro-preview,16,35,1,meerkat,animals-gen,hills,"['Bird', 'Rodents']",True,['African'],True,mouse,True,median
rat,rank-1,290,gemini-3-pro-preview,17,35,1,hog,animals-gen,hills,['Rodents'],False,['Farm'],True,rat,False,median
squirrel,rank-1,290,gemini-3-pro-preview,18,35,1,warthog,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['African'],True,squirrel,True,median
chipmunk,rank-1,290,gemini-3-pro-preview,19,35,1,chicken,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['Bird', 'Farm']",True,chipmunk,False,median
rabbit,rank-1,290,gemini-3-pro-preview,20,35,1,rooster,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,['Farm'],False,rabbit,True,median
deer,rank-1,290,gemini-3-pro-preview,21,35,1,cow,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['Bovine', 'Farm']",False,deer,True,median
moose,rank-1,290,gemini-3-pro-preview,22,35,1,bull,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['Feline'],True,moose,False,median
elk,rank-1,290,gemini-3-pro-preview,23,35,1,cattle,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['Bovine'],True,elk,False,median
horse,rank-1,290,gemini-3-pro-preview,24,35,1,horse,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,"['BeastsOfBurden', 'Farm']",True,horse,True,median
zebra,rank-1,290,gemini-3-pro-preview,25,35,1,seahorse,animals-gen,hills,['African'],True,['Water'],True,zebra,True,median
giraffe,rank-1,290,gemini-3-pro-preview,26,35,1,penguin,animals-gen,hills,['African'],False,"['Arctic', 'Bird', 'Water']",False,giraffe,False,median
elephant,rank-1,290,gemini-3-pro-preview,27,35,1,shark,animals-gen,hills,['African'],False,"['Fish', 'Water']",False,elephant,False,median
rhino,rank-1,290,gemini-3-pro-preview,28,35,1,narwhal,animals-gen,hills,['African'],False,"['Arctic', 'Water']",False,rhino,False,median
hippo,rank-1,290,gemini-3-pro-preview,29,35,1,duck,animals-gen,hills,,True,['Bird'],True,hippo,False,median
alligator,rank-1,290,gemini-3-pro-preview,30,35,1,goose,animals-gen,hills,"['ReptileAmphibian', 'Water']",True,['Water'],True,alligator,True,median
